央视频道,#genre#
江西卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000013731/1.m3u8$LR•IPV6『线路36』
江西卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8$LR•IPV6『线路55』
江西卫视,http://[2409:8087:74d9:21::6]/000000001000PLTV/88888888/224/3221226207/index.m3u8$LR•IPV6『线路60』
江西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8$LR•IPV4『线路66』
江西卫视,http://115.48.63.1:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路67』
江西卫视,http://123.130.84.106:8154/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路68』
江西卫视,http://223.241.247.214:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路69』
江西卫视,http://36.99.206.164:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路71』
江西卫视,http://124.128.73.58:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路72』
江西卫视,http://121.33.239.242:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路73』
江西卫视,http://222.134.245.16:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路74』
江西卫视,http://125.33.89.106:5566/udp/239.3.1.123:8164$LR•IPV4『线路97』
江西卫视,http://60.2.190.206:4000/udp/239.253.92.19:6145$LR•IPV4『线路99』
江西卫视,http://mom.cloudns.be:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路100』
江西卫视,http://60.2.190.206:4000/rtp/239.253.92.19:6145$LR•IPV4『线路101』
江西卫视,http://115.171.216.225:4000/rtp/225.1.1.9:8164$LR•IPV4『线路102』
江西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3242&tk=97475bb89d45$LR•IPV4『线路103』
江西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1229&tk=97475bb89d45$LR•IPV4『线路104』
江西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7118&tk=97475bb89d45$LR•IPV4『线路105』
江西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8660&tk=97475bb89d45$LR•IPV4『线路106』
江西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7879&tk=97475bb89d45$LR•IPV4『线路107』
江西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8948&tk=97475bb89d45$LR•IPV4『线路108』
江西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7431&tk=97475bb89d45$LR•IPV4『线路109』
江西卫视,http://61.150.67.62:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路110』
江西卫视,http://123.113.187.204:8000/rtp/239.3.1.123:8164$LR•IPV4『线路115』
江西卫视,http://115.171.216.225:4000/rtp/225.1.1.9:8164$LR•IPV4『线路116』
江西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226504/index.m3u8$LR•IPV4『线路117』
江西卫视,http://60.2.190.206:4000/rtp/239.253.92.19:6145$LR•IPV4『线路122』
江西卫视,http://www.furymax.top:85/rtp/239.69.1.126:10394$LR•IPV4『线路123』
江西卫视,http://60.12.183.46:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路124』
江西卫视,http://wouu.net:9977/udp/239.93.0.134:5140$LR•IPV4『线路125』
江西卫视,http://z.b.bkpcp.top/m.php?id=jxws$LR•IPV4『线路160』
江西卫视,http://112.102.217.173:9003//hls/49/index.m3u8$LR•IPV4『线路161』
江西卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226344/index.m3u8$LR•IPV4『线路167』
江西卫视,http://nas.hssvm.com:8888/udp/225.1.2.29:5002$LR•IPV4『线路168』
江西卫视,http://dms.yryyj.site:8188/udp/239.76.245.225:1234$LR•IPV4『线路172』
江西卫视,http://111.196.129.152:20000/udp/239.3.1.123:8164$LR•IPV4『线路173』
江西卫视,http://114.252.238.87:8000/udp/239.3.1.123:8164$LR•IPV4『线路174』
江西卫视,http://124.128.73.58:9901/tsfile/live/0138_1.m3u8?key=txiptv$LR•IPV4『线路176』
江西卫视,http://60.7.56.33:4000/udp/239.253.92.19:6145$LR•IPV4『线路177』
江西卫视,http://60.10.106.114:555/udp/239.253.92.19:6145$LR•IPV4『线路178』
江西卫视,http://183.3.134.56:9901/tsfile/live/0138_1.m3u8?key=tvbox6_com&playlive=1&authid=0$LR•IPV4『线路180』
江西卫视,http://120.6.209.42:8866/udp/239.253.92.19:6145$LR•IPV4『线路181』
江西卫视,http://60.2.190.206:4000/udp/239.253.92.19:6145$LR•IPV4『线路182』
江西卫视,http://1.203.111.193:17777/udp/225.1.1.9:8164$LR•IPV4『线路187』
江西卫视,http://123.113.187.204:8000/udp/239.3.1.123:8164$LR•IPV4『线路190』
江西卫视,http://218.89.240.144:59901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路191』
江西卫视,http://123.113.249.203:8888/udp/239.3.1.123:8164$LR•IPV4『线路192』
江西卫视,http://14.112.86.101:4022/udp/239.77.1.219:5146$LR•IPV4『线路194』
江西卫视,http://123.122.162.7:19999/udp/239.3.1.123:8164$LR•IPV4『线路195』
江西卫视,http://221.219.79.161:4000/udp/239.3.1.123:8164$LR•IPV4『线路196』
江西卫视,http://121.19.134.222:808/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路197』
江西卫视,http://222.129.139.229:8888/udp/239.3.1.123:8164$LR•IPV4『线路201』
江西卫视,http://124.230.56.27:55555/udp/239.76.245.225:1234$LR•IPV4『线路202』
江西卫视,http://123.122.163.183:19999/udp/239.3.1.123:8164$LR•IPV4『线路204』
江西卫视,http://115.171.216.225:4000/udp/225.1.1.9:8164$LR•IPV4『线路205』
江西卫视,http://222.241.154.37:9901/tsfile/live/23034_1.m3u8?key=txiptv$LR•IPV4『线路206』
江西卫视,http://115.171.216.209:4000/udp/225.1.1.9:8164$LR•IPV4『线路210』
江西卫视,http://115.171.80.176:8888/udp/225.1.1.9:8164$LR•IPV4『线路211』
江西卫视,http://222.129.139.91:8888/udp/239.3.1.123:8164$LR•IPV4『线路213』
江西卫视,http://114.249.215.204:9888/udp/239.3.1.123:8164$LR•IPV4『线路218』
江西卫视,http://114.249.230.215:9888/udp/239.3.1.123:8164$LR•IPV4『线路219』
江西卫视,http://114.252.239.133:9876/udp/239.3.1.123:8164$LR•IPV4『线路220』
江西卫视,http://123.117.237.15:8680/udp/239.3.1.123:8164$LR•IPV4『线路221』
江西卫视,http://221.222.162.206:8888/udp/239.3.1.123:8164$LR•IPV4『线路222』
江西卫视,http://114.249.229.24:8888/udp/239.3.1.123:8164$LR•IPV4『线路223』
江西卫视,http://202.100.46.58:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路229』
江西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2056&tk=e503191f8e20$LR•IPV4『线路237』
江西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3188&tk=e503191f8e20$LR•IPV4『线路238』
江西卫视,http://223.166.234.19:7777/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路239』
江西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5710&tk=e503191f8e20$LR•IPV4『线路240』
江西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6589&tk=2aca1ad9a849$LR•IPV4『线路241』
江西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6462&tk=e503191f8e20$LR•IPV4『线路243』
江西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9375&tk=e503191f8e20$LR•IPV4『线路244』
江西卫视,http://125.33.89.106:5566/udp/239.3.1.123:8164$LR•IPV4『线路248』
江西卫视,http://115.60.241.249:2000/rtp/225.1.4.139:1305$LR•IPV4『线路250』
江西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1532&tk=e503191f8e20$LR•IPV4『线路252』
江西卫视,http://58.48.37.158:1111/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路253』
江西卫视,http://61.136.172.236:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路256』
江西卫视,http://111.196.135.75:8686/udp/239.3.1.123:8164$LR•IPV4『线路257』
江西卫视,http://220.249.114.102:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路267』
江西卫视,http://60.7.56.33:4000/rtp/239.253.92.19:6145$LR•IPV4『线路275』
江西卫视,http://123.138.22.30:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路278』
江西卫视,http://222.241.154.37:9901/tsfile/live/23034_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路283』
江西卫视,http://120.234.5.29:6000/udp/239.20.0.55:3180$LR•IPV4『线路284』
江西卫视,http://111.14.181.15:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路286』
江西卫视,http://218.241.192.50:8808/rtp/239.3.1.123:8164$LR•IPV4『线路288』
江西卫视,http://117.27.190.42:9998/tsfile/live/23265_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路300』
江西卫视,http://117.27.190.42:9998/tsfile/live/23265_1.m3u8?key=txiptv$LR•IPV4『线路310』
吉林卫视,http://[2409:8087:74d9:21::6]:80/270000001128/9900000030/index.m3u8$LR•IPV6『线路1』
吉林卫视,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226440/index.m3u8$LR•IPV6『线路3』
吉林卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/6042486520432105075/1.m3u8$LR•IPV6『线路4』
吉林卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010075/1.m3u8$LR•IPV6『线路5』
吉林卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031117/1.m3u8$LR•IPV6『线路6』
吉林卫视,http://[2409:8087:1a0b:df::4020]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8$LR•IPV6『线路10』
吉林卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/6042486520432105075/index.m3u8?channel-id=ystenlive&Contentid=6042486520432105075&livemode=1&stbId=3$LR•IPV6『线路11』
吉林卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031117/1.m3u8$LR•IPV6『线路12』
吉林卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226397/index.m3u8$LR•IPV6『线路15』
吉林卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226397/index.m3u8$LR•IPV6『线路17』
吉林卫视,http://[2409:8087:5e08:24::11]:6610/000000001000/5000000011000031117/1.m3u8?channel-id=bestzb&Contentid=5000000011000031117&livemode=1&stbId=3$LR•IPV6『线路18』
吉林卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/8/3221226397/index.m3u8$LR•IPV6『线路19』
吉林卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226397/index.m3u8$LR•IPV6『线路20』
吉林卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8$LR•IPV6『线路21』
吉林卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226397/2.m3u8$LR•IPV6『线路22』
吉林卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8?$LR•IPV6『线路23』
吉林卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226397/index.m3u8$LR•IPV6『线路24』
吉林卫视,http://[2409:8087:74d9:21::6]/000000001000PLTV/88888888/224/3221226440/index.m3u8$LR•IPV6『线路25』
吉林卫视,http://[2409:8087:1a09:df::401d]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226386/1.m3u8?icpid=88888888&from=5&hms_devid=980&online=1720054946&vqe=3$LR•IPV6『线路26』
吉林卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8$LR•IPV6『线路27』
吉林卫视,http://[2409:8087:5e08:24::11]:6610/000000001000/1000000002000027730/index.m3u8?channel-id=ystenlive&Contentid=1000000002000027730&livemode=1&stbId=YanG-1989$LR•IPV6『线路28』
吉林卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8$LR•IPV6『线路48』
吉林卫视,http://[2409:8087:74d9:21::6]/270000001128/9900000030/index.m3u8$LR•IPV6『线路52』
吉林卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
吉林卫视,http://115.48.63.1:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路60』
吉林卫视,http://124.128.73.58:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路61』
吉林卫视,http://223.241.247.214:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路62』
吉林卫视,http://113.57.20.158:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路63』
吉林卫视,http://222.134.245.16:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路64』
吉林卫视,http://36.99.206.164:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路65』
吉林卫视,http://61.136.67.238:50085/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路66』
吉林卫视,http://61.173.144.157:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路67』
吉林卫视,http://125.33.89.106:5566/udp/239.3.1.240:8172$LR•IPV4『线路85』
吉林卫视,http://60.2.190.206:4000/udp/239.253.92.202:6147$LR•IPV4『线路86』
吉林卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7129&tk=e503191f8e20$LR•IPV4『线路87』
吉林卫视,http://mom.cloudns.be:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路88』
吉林卫视,http://221.222.162.206:8888/rtp/239.3.1.240:8172$LR•IPV4『线路89』
吉林卫视,http://221.219.79.161:4000/rtp/239.3.1.240:8172$LR•IPV4『线路90』
吉林卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8$LR•IPV4『线路91』
吉林卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6788&tk=97475bb89d45$LR•IPV4『线路92』
吉林卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9763&tk=97475bb89d45$LR•IPV4『线路93』
吉林卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1624&tk=97475bb89d45$LR•IPV4『线路94』
吉林卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5282&tk=97475bb89d45$LR•IPV4『线路95』
吉林卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7149&tk=97475bb89d45$LR•IPV4『线路96』
吉林卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2418&tk=97475bb89d45$LR•IPV4『线路97』
吉林卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7387&tk=97475bb89d45$LR•IPV4『线路98』
吉林卫视,http://61.150.67.62:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路99』
吉林卫视,http://221.222.162.206:8888/rtp/239.3.1.240:8172$LR•IPV4『线路104』
吉林卫视,http://123.113.187.204:8000/rtp/239.3.1.240:8172$LR•IPV4『线路105』
吉林卫视,http://221.219.79.161:4000/rtp/239.3.1.240:8172$LR•IPV4『线路106』
吉林卫视,http://www.furymax.top:85/rtp/239.69.1.212:10914$LR•IPV4『线路109』
吉林卫视,http://60.12.183.46:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路111』
吉林卫视,http://wouu.net:9977/udp/239.93.0.248:5140$LR•IPV4『线路112』
吉林卫视,http://112.102.217.173:9003//hls/45/index.m3u8$LR•IPV4『线路140』
吉林卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226386/index.m3u8$LR•IPV4『线路145』
吉林卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226397/index.m3u8$LR•IPV4『线路146』
吉林卫视,http://nas.hssvm.com:8888/udp/225.1.2.26:5002$LR•IPV4『线路147』
吉林卫视,http://120.6.209.42:8866/udp/239.253.92.202:6147$LR•IPV4『线路155』
吉林卫视,http://1.203.111.193:17777/udp/225.1.8.153:8200$LR•IPV4『线路157』
吉林卫视,http://123.117.237.15:8680/udp/239.3.1.240:8172$LR•IPV4『线路159』
吉林卫视,http://115.171.80.176:8888/udp/225.1.8.153:8200$LR•IPV4『线路161』
吉林卫视,http://114.252.238.87:8000/udp/239.3.1.240:8172$LR•IPV4『线路162』
吉林卫视,http://60.2.190.206:4000/udp/239.253.92.202:6147$LR•IPV4『线路165』
吉林卫视,http://115.171.216.209:4000/udp/225.1.8.153:8200$LR•IPV4『线路166』
吉林卫视,http://124.128.73.58:9901/tsfile/live/0116_1.m3u8?key=txiptv$LR•IPV4『线路167』
吉林卫视,http://123.113.187.204:8000/udp/239.3.1.240:8172$LR•IPV4『线路169』
吉林卫视,http://222.129.139.229:8888/udp/239.3.1.240:8172$LR•IPV4『线路171』
吉林卫视,http://111.196.129.152:20000/udp/239.3.1.240:8172$LR•IPV4『线路173』
吉林卫视,http://222.129.139.91:8888/udp/239.3.1.240:8172$LR•IPV4『线路174』
吉林卫视,http://115.171.216.225:4000/udp/225.1.8.153:8200$LR•IPV4『线路175』
吉林卫视,http://113.57.93.165:9900/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路176』
吉林卫视,http://123.130.84.106:8154/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路182』
吉林卫视,http://8.138.90.107/公众号【睡眼迷离的猫】/migu.php?id=jlws$LR•IPV4『线路183』
吉林卫视,http://124.230.56.27:55555/udp/239.76.253.201:9000$LR•IPV4『线路184』
吉林卫视,http://60.10.106.114:555/udp/239.253.92.202:6147$LR•IPV4『线路185』
吉林卫视,http://123.122.163.183:19999/udp/239.3.1.240:8172$LR•IPV4『线路188』
吉林卫视,http://183.94.146.109:2222/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路189』
吉林卫视,http://221.219.79.161:4000/udp/239.3.1.240:8172$LR•IPV4『线路190』
吉林卫视,http://123.113.249.203:8888/udp/239.3.1.240:8172$LR•IPV4『线路193』
吉林卫视,http://123.122.162.7:19999/udp/239.3.1.240:8172$LR•IPV4『线路194』
吉林卫视,http://114.249.215.204:9888/udp/239.3.1.240:8172$LR•IPV4『线路197』
吉林卫视,http://114.249.230.215:9888/udp/239.3.1.240:8172$LR•IPV4『线路198』
吉林卫视,http://114.252.239.133:9876/udp/239.3.1.240:8172$LR•IPV4『线路199』
吉林卫视,http://221.222.162.206:8888/udp/239.3.1.240:8172$LR•IPV4『线路200』
吉林卫视,http://114.249.229.24:8888/udp/239.3.1.240:8172$LR•IPV4『线路201』
吉林卫视,http://61.136.172.236:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路208』
吉林卫视,http://58.48.37.158:1111/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路209』
吉林卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1965&tk=2aca1ad9a849$LR•IPV4『线路213』
吉林卫视,http://220.249.114.102:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路216』
吉林卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6672&tk=e503191f8e20$LR•IPV4『线路217』
吉林卫视,http://125.33.89.106:5566/udp/239.3.1.240:8172$LR•IPV4『线路218』
吉林卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7129&tk=e503191f8e20$LR•IPV4『线路220』
吉林卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2421&tk=e503191f8e20$LR•IPV4『线路221』
吉林卫视,http://60.7.56.33:4000/rtp/239.253.92.202:6147$LR•IPV4『线路222』
吉林卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3993&tk=e503191f8e20$LR•IPV4『线路235』
吉林卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4607&tk=e503191f8e20$LR•IPV4『线路238』
吉林卫视,http://111.196.135.75:8686/udp/239.3.1.240:8172$LR•IPV4『线路246』
吉林卫视,http://117.27.190.42:9998/tsfile/live/23258_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路250』
吉林卫视,http://120.234.5.29:6000/udp/239.20.0.54:3184$LR•IPV4『线路253』
吉林卫视,http://111.14.181.15:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路254』
吉林卫视,http://218.241.192.50:8808/rtp/239.3.1.240:8172$LR•IPV4『线路256』
吉林卫视,http://117.27.190.42:9998/tsfile/live/23258_1.m3u8?key=txiptv$LR•IPV4『线路270』
内蒙古卫视,http://[2409:8087:74d9:21::6]:80/270000001128/9900000044/index.m3u8$LR•IPV6『线路1』
内蒙古卫视,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221225664/index.m3u8$LR•IPV6『线路2』
内蒙古卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000014080/1.m3u8$LR•IPV6『线路3』
内蒙古卫视,http://[2409:8087:74d9:21::6]:80/270000001128/9900000044/index.m3u8$LR•IPV6『线路7』
内蒙古卫视,http://[2409:8087:74d9:21::6]/000000001000PLTV/88888888/224/3221225664/index.m3u8$LR•IPV6『线路9』
内蒙古卫视,http://[2409:8087:1a0a:df::4035]:80/wh7f454c46tw2996322019_-1749293790/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226389/index.m3u8$LR•IPV6『线路11』
内蒙古卫视,http://[2409:8087:1a09:df::401d]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226389/1.m3u8?icpid=88888888&from=5&hms_devid=980&online=1720054946&vqe=3$LR•IPV6『线路12』
内蒙古卫视,http://[2409:8087:1a0a:df::4035]:80/wh7f454c46tw2996322019_-1749293790/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226389/index.m3u8?icpid=88888888&RTS=1713969825&from=4&hms_devid=1209&online=1713969825&vqe=3$LR•IPV6『线路13』
内蒙古卫视,http://[2409:8087:1a09:df::401d]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225634/1.m3u8?icpid=88888888&from=5&hms_devid=980&online=1720054946&vqe=3$LR•IPV6『线路14』
内蒙古卫视,http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226389/index.m3u8$LR•IPV6『线路15』
内蒙古卫视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226389/index.m3u8$LR•IPV6『线路16』
内蒙古卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010109/1.m3u8$LR•IPV6『线路17』
内蒙古卫视,http://[2409:8087:74d9:21::6]/270000001128/9900000044/index.m3u8$LR•IPV6『线路25』
内蒙古卫视,http://61.156.228.12:8154/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路33』
内蒙古卫视,http://61.136.67.238:50085/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路34』
内蒙古卫视,http://124.128.73.58:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路35』
内蒙古卫视,http://222.134.245.16:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路36』
内蒙古卫视,http://36.99.206.164:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路37』
内蒙古卫视,http://121.33.239.242:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路38』
内蒙古卫视,http://101.65.32.9:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路39』
内蒙古卫视,http://223.166.234.19:7777/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路40』
内蒙古卫视,http://125.33.89.106:5566/udp/239.3.1.43:8176$LR•IPV4『线路47』
内蒙古卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3835&tk=97475bb89d45$LR•IPV4『线路49』
内蒙古卫视,http://mom.cloudns.be:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路50』
内蒙古卫视,http://221.219.79.161:4000/rtp/239.3.1.43:8176$LR•IPV4『线路51』
内蒙古卫视,http://222.129.139.229:8888/rtp/239.3.1.43:8176$LR•IPV4『线路52』
内蒙古卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9716&tk=97475bb89d45$LR•IPV4『线路54』
内蒙古卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7388&tk=97475bb89d45$LR•IPV4『线路55』
内蒙古卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4546&tk=97475bb89d45$LR•IPV4『线路56』
内蒙古卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5324&tk=97475bb89d45$LR•IPV4『线路57』
内蒙古卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3028&tk=97475bb89d45$LR•IPV4『线路58』
内蒙古卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3835&tk=97475bb89d45$LR•IPV4『线路59』
内蒙古卫视,http://61.150.67.62:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路60』
内蒙古卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226389/index.m3u8$LR•IPV4『线路61』
内蒙古卫视,http://222.129.139.229:8888/rtp/239.3.1.43:8176$LR•IPV4『线路65』
内蒙古卫视,http://121.19.134.222:808/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路84』
内蒙古卫视,http://221.2.148.205:8154/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路85』
内蒙古卫视,http://123.130.84.106:8154/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路87』
内蒙古卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8021&tk=7d4ad8f156e3$LR•IPV4『线路88』
